,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,internet_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,trigger_point,churn_surv,uuid,trigger_price,trigger_quality,trigger_external,cluster,treatment,churn_after_treatment,tenure_9_bin,tenure_bin,number_customer_service_calls_bin,phone_min_bin,internet_min_bin,phone_monthly_charges_bin,internet_monthly_charges_bin,avg_monthly_bill_bin,trigger_point_bin,cluster_bin
408,Female,13,1,1,short-term,email,5,119.53811995309756,3930.474813442763,20.32271662546197,33.401475212306714,54.32838820647453,0,0.0,0.0,954bafcc-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,10,10,5,115,4000,20,30,50,0,6
409,Male,13,1,1,short-term,email,1,118.63123621787356,6855.138786328433,20.16711411882787,33.53143618102368,50.53307210301098,0,0.0,0.0,954bb288-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,10,10,1,115,6000,20,30,50,0,6
410,Female,13,1,1,short-term,automatic transfer,3,127.92591593797448,5998.277115713489,21.748225638775917,45.477711784528594,61.06974102702097,0,0.0,0.0,954bb38c-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,10,10,3,135,6000,20,50,50,0,7
411,Female,13,1,1,short-term,automatic transfer,6,116.6189532920545,9470.56121765988,19.8258425819983,60.93281975211765,79.5046941241917,0,0.0,0.0,954bba3a-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,10,10,6,115,10000,20,60,75,0,7
412,Female,13,1,1,short-term,mail,1,111.8239194016583,8243.024828192767,19.010567252976053,56.34909608385819,69.14321979617353,0,0.0,0.0,954bbc42-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,10,10,1,115,8000,20,60,75,0,7
413,Male,13,1,1,short-term,mail,5,113.25270143046887,7700.430899071027,19.254046093473992,66.69864261025384,87.1946138357859,0,0.0,0.0,954bc02a-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,10,10,5,115,8000,20,70,75,0,2
414,Male,13,1,1,short-term,automatic transfer,6,111.47527222427198,8723.089851463665,18.95025605356628,63.32328939040351,83.14004494669018,0,0.0,0.0,954bc098-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,10,10,6,115,8000,20,60,75,0,2
415,Male,13,1,1,short-term,automatic transfer,5,114.34398179322804,7303.818475431918,19.43880946253176,60.7087283278251,85.92903051455141,0,0.0,0.0,954bc1ec-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,10,10,5,115,8000,20,60,75,0,2
416,Female,13,1,1,short-term,email,1,123.379431680155,5560.466404749946,20.974881377071146,69.6045265933345,77.84298101767084,1,9.0,1.0,954bc340-febf-11ec-ac44-0242ac1c0002,0,0,1,7,,1,10,10,1,115,6000,20,70,75,10,7
417,Female,13,1,1,short-term,email,5,123.379431680155,6287.000248366923,20.974881377071146,56.16161650246445,67.24404560129105,1,13.0,0.0,954bc6e2-febf-11ec-ac44-0242ac1c0002,0,0,1,7,,1,10,10,5,115,6000,20,60,75,10,7
418,Male,13,1,1,short-term,email,8,123.379431680155,8198.481984742162,20.974881377071146,83.23760538733606,92.6270905604253,1,13.0,0.0,954bc8a4-febf-11ec-ac44-0242ac1c0002,1,0,0,2,upgrade_package,1,10,10,8,115,8000,20,80,100,10,2
419,Female,13,1,1,short-term,email,2,123.379431680155,4775.3682613146175,20.974881377071146,54.06325306442815,68.86389633481639,1,5.0,1.0,954bccc8-febf-11ec-ac44-0242ac1c0002,0,1,0,7,free_device,1,10,10,2,115,4000,20,50,75,5,7
420,Male,13,1,1,short-term,mail,2,123.379431680155,7411.487648635388,20.974881377071146,72.70837802168798,79.66551168352892,1,13.0,0.0,954bcda4-febf-11ec-ac44-0242ac1c0002,0,0,1,2,,1,10,10,2,115,8000,20,70,75,10,2
421,Female,13,1,1,short-term,email,1,123.379431680155,3891.1838379634446,20.974881377071146,55.14687886716818,64.54843437694156,1,3.0,1.0,954bce8a-febf-11ec-ac44-0242ac1c0002,1,1,0,7,upgrade_package,1,10,10,1,115,4000,20,60,75,5,7
422,Female,13,1,0,short-term,mail,3,127.54020393321784,0.0,21.680682175722957,0.0,19.833073355744144,0,0.0,0.0,954bd93e-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,10,10,3,135,0,20,0,25,0,8
423,Male,13,1,1,long-term,email,1,118.69233719289356,3695.692582540305,20.1782245444234,30.197175650908875,47.43278820635274,0,0.0,0.0,954bda1a-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,10,10,1,115,4000,20,30,50,0,0
424,Female,13,1,1,long-term,mail,4,117.4201469717465,6574.440825235196,19.960675755814123,49.36312568500104,66.94537193053543,0,0.0,0.0,954bdc68-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,10,10,4,115,6000,20,50,75,0,0
425,Female,13,1,0,long-term,mail,3,107.57593630682923,0.0,18.288266075506822,0.0,19.497519529538604,0,0.0,0.0,954bdf7e-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,10,10,3,115,0,20,0,25,0,8
426,Male,13,1,0,long-term,mail,5,111.53356314679549,0.0,18.95967938914093,0.0,19.62422985012227,0,0.0,0.0,954be96a-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,10,10,5,115,0,20,0,25,0,3
427,Male,16,1,1,short-term,automatic transfer,1,117.09237826253258,5057.042213911868,19.90861740619889,23.89405167936139,40.41979611827136,0,0.0,0.0,954bec9e-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,1,115,6000,20,20,50,0,6
428,Female,16,1,1,short-term,automatic transfer,1,117.52918195915645,7909.999380691634,19.98373232995252,40.820572151074416,57.97832212923103,0,0.0,0.0,954bee1a-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,20,20,1,115,8000,20,40,50,0,7
429,Male,16,1,1,short-term,automatic transfer,3,113.67171300116335,4981.197768932605,19.32732257434828,45.32621722932527,62.4601522849154,0,0.0,0.0,954bef00-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,3,115,4000,20,50,50,0,6
430,Male,16,0,1,short-term,mail,2,0.0,5312.547943111354,0.0,26.67579310518396,43.99533069273971,0,0.0,0.0,954bf068-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,20,20,2,0,6000,0,30,50,0,4
431,Male,16,1,1,short-term,email,2,115.11198654429892,6874.019830922211,19.570892767031303,48.32942514947331,66.00320578228994,0,0.0,0.0,954bf1c6-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,2,115,6000,20,50,75,0,2
432,Female,16,1,1,short-term,email,0,120.39210963991532,7107.802024073056,20.469535789794524,57.46586400381398,84.56151420619618,1,15.0,1.0,954c03c8-febf-11ec-ac44-0242ac1c0002,0,0,1,7,discount,1,20,20,0,115,8000,20,60,75,10,7
433,Male,16,1,1,short-term,email,0,119.06437726080304,6693.448328998163,20.24400197673025,77.27496311736103,92.5919522394982,1,15.0,1.0,954c0544-febf-11ec-ac44-0242ac1c0002,1,0,0,2,upgrade_package,0,20,20,0,115,6000,20,80,100,10,2
434,Female,16,1,1,short-term,email,0,117.21464070667626,8388.927678423366,19.929255483865848,79.76062159956273,93.15414113840438,1,16.0,0.0,954c05bc-febf-11ec-ac44-0242ac1c0002,1,0,0,7,discount,1,20,20,0,115,8000,20,80,100,20,7
435,Female,16,1,1,short-term,automatic transfer,0,120.48856168325511,5237.572614281394,20.48598368056043,61.37357322962556,76.95306839147389,1,15.0,1.0,954c0f80-febf-11ec-ac44-0242ac1c0002,1,0,0,7,upgrade_package,1,20,20,0,115,6000,20,60,75,10,7
436,Male,16,1,1,short-term,email,0,114.72893858260224,5925.129293824728,19.506645364440818,72.79152156710943,75.65507630722166,1,16.0,0.0,954c0fee-febf-11ec-ac44-0242ac1c0002,1,0,0,2,discount,0,20,20,0,115,6000,20,70,75,20,2
437,Female,16,1,1,short-term,automatic transfer,0,119.28226736360097,7495.521668866539,20.28092728619377,73.86012308745242,84.09033254125879,1,16.0,0.0,954c1430-febf-11ec-ac44-0242ac1c0002,0,0,1,7,,1,20,20,0,115,8000,20,70,75,20,7
438,Male,16,1,0,short-term,mail,2,115.72627031085838,0.0,19.676347131875666,0.0,19.320444262916965,0,0.0,0.0,954c1674-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,20,20,2,115,0,20,0,25,0,3
439,Male,16,1,0,short-term,automatic transfer,0,119.68483950038346,0.0,20.349197803180168,0.0,16.577166388457602,0,0.0,0.0,954c175a-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,20,20,0,115,0,20,0,10,0,3
440,Female,16,1,0,short-term,mail,2,123.43385879942647,0.0,20.98664298225294,0.0,16.996344106772025,0,0.0,0.0,954c18ae-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,2,115,0,20,0,10,0,8
441,Male,16,1,0,short-term,mail,2,122.46225153561922,0.0,20.821473881676077,0.0,16.235600303423,0,0.0,0.0,954c199e-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,20,20,2,115,0,20,0,10,0,3
442,Male,16,1,0,long-term,automatic transfer,1,118.72608091649688,0.0,20.186586337812457,0.0,20.594854381752164,0,0.0,0.0,954c2074-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,20,20,1,115,0,20,0,25,0,3
443,Female,16,1,0,long-term,mail,0,112.93896938487266,0.0,19.202311917889407,0.0,18.6388210949758,0,0.0,0.0,954c20e2-febf-11ec-ac44-0242ac1c0002,0,0,0,9,discount,0,20,20,0,115,0,20,0,25,0,8
444,Female,16,1,0,long-term,automatic transfer,1,116.06563163631058,0.0,19.73399143740494,0.0,19.296419068335062,0,0.0,0.0,954c21d2-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,1,115,0,20,0,25,0,8
445,Female,58,1,1,short-term,email,1,135.56147899927387,10140.74167907918,23.04486211179964,73.14422821087508,94.76059609123224,0,0.0,0.0,954c260a-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,60,60,1,135,10000,25,70,100,0,7
446,Female,58,1,1,short-term,automatic transfer,0,123.379431680155,7789.365449079678,20.974881377071146,77.48477721901249,96.32894969237496,1,58.0,0.0,954c28c6-febf-11ec-ac44-0242ac1c0002,0,0,1,7,,1,60,60,0,115,8000,20,80,100,60,7
447,Male,58,1,1,short-term,email,1,123.379431680155,7855.386617935164,20.974881377071146,76.64982532922804,96.0585481491926,1,36.0,1.0,954c2934-febf-11ec-ac44-0242ac1c0002,1,0,0,2,discount,0,60,60,1,115,8000,20,80,100,40,2
448,Female,58,1,1,short-term,automatic transfer,0,123.379431680155,7065.205917937194,20.974881377071146,73.52212221633839,92.94965439887176,1,41.0,1.0,954c2a24-febf-11ec-ac44-0242ac1c0002,1,0,0,7,upgrade_package,1,60,60,0,115,8000,20,70,100,40,7
449,Female,58,1,1,long-term,automatic transfer,1,113.1289001704212,6321.0261213409285,19.232521751166065,42.243679239420544,60.83186028505484,0,0.0,0.0,954c2bf0-febf-11ec-ac44-0242ac1c0002,0,0,0,0,upgrade_package,0,60,60,1,115,6000,20,40,50,0,0
450,Female,58,0,1,long-term,mail,2,0.0,3289.741224521014,0.0,27.108924646942747,60.33526430869534,0,0.0,0.0,954c2d4e-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,60,60,2,0,4000,0,30,50,0,8
451,Female,58,1,1,long-term,email,1,102.31799565606808,8053.469538399437,17.394116944153787,54.24549181344986,60.01412012313401,0,0.0,0.0,954c2e3e-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,60,60,1,95,8000,15,50,50,0,0
452,Female,58,1,1,long-term,automatic transfer,2,127.78365097544278,5398.317175885871,21.72614912061651,41.30785775920048,78.79568634442968,0,0.0,0.0,954c34a6-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,60,60,2,135,6000,20,40,75,0,0
453,Male,58,1,1,long-term,automatic transfer,2,123.379431680155,3074.8595294224065,20.974881377071146,39.325118622928855,60.40338983050848,1,58.0,0.0,954c367c-febf-11ec-ac44-0242ac1c0002,0,0,1,0,,1,60,60,2,115,4000,20,40,50,60,0
454,Female,58,1,1,long-term,automatic transfer,0,140.06345312948008,10327.638180972132,23.83735286095205,75.56853994349333,97.0651986961786,0,0.0,0.0,954c3866-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,0,135,10000,25,80,100,0,5
455,Female,58,1,1,long-term,automatic transfer,1,110.59467802216054,13167.46373517494,18.817285790420776,92.36653835098984,110.40397380532563,0,0.0,0.0,954c38de-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,1,115,12000,20,90,100,0,5
456,Male,58,1,1,long-term,automatic transfer,1,130.05053128866425,11664.173397081442,22.140369685621472,83.57699915448907,104.06905624915476,0,0.0,0.0,954c394c-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,60,60,1,135,12000,20,80,100,0,1
457,Female,58,1,1,long-term,automatic transfer,0,126.45762960761866,12016.213034397451,21.542947630384862,84.01324095302378,106.20583758555802,0,0.0,0.0,954c3b9a-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,0,135,12000,20,80,100,0,5
458,Male,58,1,1,long-term,automatic transfer,1,118.39676011733933,9194.710061417834,20.14827519894248,71.32846032922058,89.25096704076546,0,0.0,0.0,954c3dde-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,60,60,1,115,10000,20,70,100,0,1
459,Female,58,1,1,long-term,email,1,127.09087848047092,8731.914407637225,21.630708109904177,67.83597678173271,87.44872239179098,0,0.0,0.0,954c3ec4-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,1,135,8000,20,70,75,0,5
460,Female,58,1,1,long-term,email,1,129.19449752322606,10074.8193679239,21.99775930056398,74.8033159822918,96.4722290138453,0,0.0,0.0,954c3f3c-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,1,135,10000,20,70,100,0,5
461,Male,58,1,1,long-term,email,0,123.379431680155,9425.01893239574,20.974881377071146,84.27470076745414,104.3348048054446,1,27.0,1.0,954c42e8-febf-11ec-ac44-0242ac1c0002,0,0,1,1,upgrade_package,1,60,60,0,115,10000,20,80,100,30,1
462,Female,58,1,0,long-term,automatic transfer,0,110.27650309867374,0.0,18.746807569366688,0.0,24.389679617120137,0,0.0,0.0,954c4356-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,60,60,0,115,0,20,0,25,0,8
463,Female,58,1,0,long-term,automatic transfer,1,157.5120617421411,0.0,26.776781338738544,0.0,18.601170663868636,0,0.0,0.0,954c44b4-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,60,60,1,155,0,25,0,25,0,8
464,Female,58,1,0,long-term,automatic transfer,0,116.01328130453405,0.0,19.7239553288643,0.0,21.593517839000967,0,0.0,0.0,954c4522-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,60,60,0,115,0,20,0,25,0,8
465,Female,58,1,0,long-term,automatic transfer,1,159.11549435031264,0.0,27.0496399684834,0.0,17.564125192748058,0,0.0,0.0,954c4680-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,60,60,1,155,0,25,0,25,0,8
466,Female,58,1,0,long-term,automatic transfer,0,156.62005928160164,0.0,26.625294081709757,0.0,25.238388538316805,0,0.0,0.0,954c4856-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,60,60,0,155,0,25,0,25,0,8
467,Female,49,1,1,short-term,automatic transfer,1,104.43285966623466,4438.235608688065,17.75454478308074,31.23514865227939,51.02159032934545,0,0.0,0.0,954c4cfc-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,50,50,1,95,4000,20,30,50,0,6
468,Female,49,0,1,short-term,email,3,0.0,2887.1504012320534,0.0,18.01780676286462,39.608740231273984,0,0.0,0.0,954c503a-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,50,50,3,0,2000,0,20,50,0,4
469,Male,49,1,1,short-term,email,0,133.67623527560545,12496.749284257015,22.7257115904162,77.80537517739873,99.6568187917373,0,0.0,0.0,954c5198-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,50,50,0,135,12000,25,80,100,0,2
470,Male,49,1,1,short-term,email,1,119.66123242166144,11875.74461345655,20.34378589269157,75.12967526850781,93.26531700470524,0,0.0,0.0,954c536e-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,50,50,1,115,12000,20,80,100,0,2
471,Female,49,1,1,short-term,email,2,106.8281390694517,7964.967091192934,18.160986121060127,76.5671216687657,96.91441863720952,0,0.0,0.0,954c545e-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,50,50,2,115,8000,20,80,100,0,7
472,Male,49,1,1,short-term,automatic transfer,0,132.58342310250526,7358.765167289208,22.54069595837624,61.01860469747314,79.81290723848838,0,0.0,0.0,954c54cc-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,50,50,0,135,8000,25,60,75,0,2
473,Male,49,1,1,short-term,automatic transfer,2,126.77339047606527,10353.230469791277,21.553148492147496,71.02842864843927,94.42085613732796,0,0.0,0.0,954c56c0-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,50,50,2,135,10000,20,70,100,0,2
474,Female,49,1,1,short-term,email,4,125.3537965620952,10490.868901243322,21.31107528395613,72.30938075723522,94.11636506432976,0,0.0,0.0,954c5788-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,50,50,4,135,10000,20,70,100,0,7
475,Female,49,1,1,short-term,automatic transfer,1,104.45435776299506,11391.029832934282,17.760837220564394,78.97824454347477,100.58892284793608,0,0.0,0.0,954c59ae-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,50,50,1,95,12000,20,80,100,0,7
476,Male,49,1,1,short-term,automatic transfer,4,123.379431680155,6801.158208921591,20.974881377071146,66.21571751659532,87.07409502763332,1,48.0,1.0,954c5e5e-febf-11ec-ac44-0242ac1c0002,0,0,1,2,,1,50,50,4,115,6000,20,70,75,50,2
477,Female,49,1,1,short-term,automatic transfer,4,123.379431680155,6204.593113379881,20.974881377071146,67.94942328889873,88.05316756830504,1,34.0,1.0,954c603e-febf-11ec-ac44-0242ac1c0002,0,0,1,7,discount,1,50,50,4,115,6000,20,70,100,30,7
478,Male,49,1,1,long-term,automatic transfer,3,102.47739333694184,9963.470676579704,17.42556446375634,80.6237205515528,93.23023964990978,0,0.0,0.0,954c6a84-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,50,50,3,95,10000,15,80,100,0,1
479,Male,49,1,0,long-term,automatic transfer,1,94.46098092641024,0.0,16.06144287694098,0.0,20.03078793287528,0,0.0,0.0,954c7196-febf-11ec-ac44-0242ac1c0002,0,0,0,3,discount,0,50,50,1,95,0,15,0,25,0,3
480,Male,49,1,0,long-term,automatic transfer,4,126.91069915793432,0.0,21.573545350761894,0.0,21.675272750214823,0,0.0,0.0,954c736c-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,50,50,4,135,0,20,0,25,0,3
481,Female,49,1,0,long-term,automatic transfer,5,123.20783055506884,0.0,20.946266208182006,0.0,18.69550368032703,0,0.0,0.0,954c752e-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,50,50,5,115,0,20,0,25,0,8
482,Female,49,1,0,long-term,automatic transfer,4,122.4236707380801,0.0,20.813855331872396,0.0,21.49193271925909,0,0.0,0.0,954c7614-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,50,50,4,115,0,20,0,25,0,8
483,Female,25,1,1,short-term,automatic transfer,1,120.70595566850312,3589.572161362642,20.524486106999937,32.044618463233405,54.73463886165058,0,0.0,0.0,954c7aa6-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,1,115,4000,20,30,50,0,6
484,Female,25,1,1,short-term,email,1,130.69212144715564,4702.578948794786,22.219735944283272,37.103101382625766,62.824709936795465,0,0.0,0.0,954c7fe2-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,1,135,4000,20,40,75,0,6
485,Male,25,1,1,short-term,automatic transfer,0,110.853950359212,6217.694612495196,18.84550152655356,56.34701793340865,73.4095788849079,0,0.0,0.0,954c817c-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,0,115,6000,20,60,75,0,2
486,Female,25,0,1,short-term,automatic transfer,2,0.0,1243.478102210726,0.0,12.755801091814243,36.455906010225576,1,25.0,0.0,954c81f4-febf-11ec-ac44-0242ac1c0002,0,0,1,4,,1,20,20,2,0,2000,0,10,25,20,4
487,Male,25,1,1,short-term,automatic transfer,1,133.3209144967699,7415.514298128665,22.665197371940447,61.54537718491642,78.15237524490217,0,0.0,0.0,954c82d0-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,1,135,8000,25,60,75,0,2
488,Male,25,1,1,short-term,email,1,114.41495383520876,9527.90919500929,19.45274843443115,68.5089206512759,83.62689155219194,0,0.0,0.0,954c8348-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,1,115,10000,20,70,75,0,2
489,Male,25,1,1,short-term,automatic transfer,1,115.9349872453065,9297.301949335895,19.710858451582705,75.611306018209,95.24807088832884,0,0.0,0.0,954c85f0-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,1,115,10000,20,80,100,0,2
490,Male,25,1,1,short-term,email,2,132.9695752172629,8253.772206253758,22.60642093385656,65.10143808513628,80.50230786944441,0,0.0,0.0,954c86d6-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,2,135,8000,25,70,75,0,2
491,Male,25,1,1,short-term,email,1,145.21550646945514,6857.455052219381,24.68821888412277,78.3775408250558,97.52597837201624,1,14.0,1.0,954c8992-febf-11ec-ac44-0242ac1c0002,1,1,0,2,free_device,1,20,20,1,155,6000,25,80,100,10,2
492,Male,25,1,1,short-term,automatic transfer,3,145.37726499995728,5340.006312390317,24.715618978952747,71.51643238985943,74.85726970898125,1,0.0,1.0,954c8ca8-febf-11ec-ac44-0242ac1c0002,1,0,0,2,upgrade_package,0,20,20,3,155,6000,25,70,75,0,2
493,Male,25,1,1,short-term,email,2,147.05763782796208,8788.109123033304,25.00144048258023,80.82497694854797,102.26055737964856,1,25.0,0.0,954c8d84-febf-11ec-ac44-0242ac1c0002,1,0,0,2,discount,1,20,20,2,155,8000,25,80,100,20,2
494,Male,25,1,1,short-term,automatic transfer,2,146.98058947660803,7992.069616958277,24.988333520707883,77.91324757526891,96.85037575315827,1,25.0,0.0,954c8e60-febf-11ec-ac44-0242ac1c0002,0,0,1,2,,1,20,20,2,155,8000,25,80,100,20,2
495,Female,25,1,1,short-term,email,2,148.08756303375858,8743.371838067445,25.17613038918409,80.32369204378996,101.86296257020057,1,25.0,0.0,954c93b0-febf-11ec-ac44-0242ac1c0002,0,0,1,7,upgrade_package,1,20,20,2,155,8000,25,80,100,20,7
496,Male,25,0,1,long-term,automatic transfer,0,0.0,2137.7688269791265,0.0,18.124122999968368,35.5906982880922,0,0.0,0.0,954c9932-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,20,20,0,0,2000,0,20,25,0,8
497,Female,25,0,1,long-term,automatic transfer,3,0.0,4604.057411446075,0.0,38.77451100643615,58.1457270687552,0,0.0,0.0,954c9d60-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,20,20,3,0,4000,0,40,50,0,8
498,Female,25,1,1,long-term,automatic transfer,2,111.17442198319549,12356.847772292902,18.89701049570609,85.75959975418729,103.01612662011696,0,0.0,0.0,954c9f2c-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,20,20,2,115,12000,20,90,100,0,5
499,Male,25,1,0,long-term,automatic transfer,2,132.35280969802102,0.0,22.5013607690572,0.0,22.463117782598477,0,0.0,0.0,954ca102-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,20,20,2,135,0,25,0,25,0,3
500,Female,25,1,0,long-term,mail,1,129.76095981957053,0.0,22.05942958323437,0.0,19.322490495642796,0,0.0,0.0,954ca17a-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,1,135,0,20,0,25,0,8
501,Male,25,1,0,long-term,automatic transfer,2,134.9224900665644,0.0,22.93835254092914,0.0,18.61699457088625,0,0.0,0.0,954ca1e8-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,20,20,2,135,0,25,0,25,0,3
502,Female,25,1,0,long-term,automatic transfer,1,111.71434533412402,0.0,18.99378384384568,0.0,15.847525343413963,0,0.0,0.0,954ca346-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,1,115,0,20,0,10,0,8
503,Male,69,1,1,short-term,automatic transfer,2,138.5855940705799,8415.17176807861,23.523296157747712,64.92692097489778,85.44290007385413,0,0.0,0.0,954cab16-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,70,70,2,135,8000,25,60,75,0,2
504,Male,69,1,1,short-term,automatic transfer,1,142.5572053437696,9473.39085787737,24.22921495287875,70.99897625230443,91.1050783232408,0,0.0,0.0,954cab84-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,70,70,1,135,10000,25,70,100,0,2
505,Male,69,1,1,short-term,automatic transfer,2,138.95055891798842,8507.642660260939,23.583973856812868,65.75182804606865,86.21151369288704,0,0.0,0.0,954cac06-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,70,70,2,135,8000,25,70,75,0,2
506,Female,69,1,1,long-term,automatic transfer,3,93.75415035091342,6290.495027931588,15.9419295164853,56.84285955769016,71.6768632556538,0,0.0,0.0,954caeb8-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,70,70,3,95,6000,15,60,75,0,0
507,Male,69,0,1,long-term,automatic transfer,1,0.0,3254.294467932013,0.0,26.472481650620654,45.60119925956641,0,0.0,0.0,954caf26-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,70,70,1,0,4000,0,30,50,0,8
508,Male,69,0,1,long-term,mail,1,0.0,1153.2082707244117,0.0,14.281870693432886,41.67018198370276,0,0.0,0.0,954cb5b6-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,70,70,1,0,2000,0,10,50,0,8
509,Male,69,0,1,long-term,automatic transfer,1,0.0,6632.282418274373,0.0,56.25322723891642,83.31360392385935,0,0.0,0.0,954cb69c-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,70,70,1,0,6000,0,60,75,0,8
510,Male,69,0,1,long-term,mail,2,0.0,3947.7892858139594,0.0,25.518293265292225,54.27704792675638,0,0.0,0.0,954cb908-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,70,70,2,0,4000,0,30,50,0,8
511,Female,69,1,1,long-term,mail,0,122.84786285103708,1228.8656727910684,20.885295680305138,12.933354090109376,36.52763798995745,0,0.0,0.0,954cb980-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,70,70,0,115,2000,20,10,25,0,0
